Kingdom,Phylum,Class,Order,Family,Genus,Species,Taxonomic Notes,Endemic to Europe,Endemic to EU27,European regional Red List Category,European regional Red List Criteria,EU27 regional Red List Category,EU27 regional Red List Criteria,Rationale of the Red List Category,Population Trend,Range,Population,Habitat,Threats,Conservation Actions,Use and Trade,Red List Assessors
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Phoxinus,strymonicus,,Yes,Yes,EN,B1ab(iii),EN,B1ab(iii),"The species is currently only known from the Aggitis stream in the Strymon drainage in Greece with an extent of occurrence of less than 3,000 km². Based on the major threats of water abstraction and drought the species is found in less than five locations. The stream is also impacted by pollution from surrounding intensive agriculture. If the Phoxinus specimens collected from the Loudias and Filiouris basins are found to be strymonicus, the species' range (extent of occurrence) will probably fall outside the threshold for Endangered or even Vulnerable.",Unknown,"Aegean Sea basin; Currently only known from the Aggitis system (Strymon basin) (Greece), records from the Loudias and Filiouris drainages are tentativley considered to be P. strymonicus but this requires examination of the specimens for confrmation. (Greece, probably Bulgaria).",No information.,Habitat: Most abundant in small streams with clear and cold water; occasionally found in irrigation canals. Biology: No data.,"Water abstraction, drought (predicted to increase in severity due to climate change), pollution from agriculture.",No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,alpinus,"Anadromous, semi-anadromous, lacustrine, fluviatile-lacustrine and dwarf stocks are known, sometimes in sympatry. For most of them, detailed data are not available. Once available they are likely to show that several species are involved, whose identity is presently masked by unclear species definitions. If Alpine and northern European populations are considered conspecific as still asserted by numerous authors, then the name S. alpinus is not available for the present species but must be replaced by S. umbla, as required by the International Code of Zoological Nomenclature.  S. alpinus was previously included in the IUCN Red List (assessed as LR/lc in 1996); that species has since been split into 20 separate species (S. alpinus, S. colii, S. evasus, S. fimbriatus, S. gracillimus, S. grayi, S. inframundus, S. killinensis, S. lepechini, S. lonsdalii, S. mallochi, S. maxillaris, S. murta, S. obtusus, S. perisii, S. struanensis, S. thingvallensis, S. umbla, S. willoughbii, and S. youngeri).",,,LC,,NA,,"A widespread species with no known major widespread threats. However, several populations have significantly declined.    European Union 27 = NA. Less than 5% of the species global range is found within the European Union, therefore the species is listed as Not Applicable.",Unknown,"Iceland, Scandinavia, northern Russia [absent in rivers draining to Baltic and White Seas] present in rivers of Barents Sea basin from Volonga to Kara, Jan Mayen, Spitzberg, Kolguev, Bear and New Zemblia islands, northern Siberia, Alaska, Canada and Greenland; 'real' S. alpinus might be restricted to Europe and Greenland. Despite its scientific name, does not occur in the Alps.",Abundant.,"Habitat: Mainly lacustrine. Estuaries, rivers and lakes with cold, clear water. At sea, along coasts. Usually spawns on pebble to stone bottom in lakes. Riverine stocks spawn in rivers with slow current (0.2-0.8 m/s). Some riverine anadromous stocks in Norway spawn every year in fast-flowing waters of riffles. Biology: In large lakes, sympatric with S. lepechini. Most stocks differ in details of mode of life, migration, growth, reproduction, food. The following information apply to the species as a whole but do not apply exactly to a particular stock, which normally would have much less variable characteristics. Stocks north of about 65°N are anadromous. Juveniles spend their first 1-9 years in freshwater then move to the sea where they spend the short Arctic summer, returning to overwinter in frozen lakes. Some authors report that there is apparently no strict homing and that marine-feeding individuals become more opportunistic with age as to the choice of the river and lake they return to; in other areas, they consider that there is a strict homing. At sea, they remain in coastal areas; the longest documented marine migration is 940 km. Landlocked populations migrate within river drainage or are sedentary, lacustrine. Dwarf stocks are known in some Finnish lakes and upper stretches of rivers, characterised by a very slow growth rate; mature adults reach only 300-350 mm SL and 250-300 g (2000-5000 g in partly sympatric 'normal' lacustrine stocks). Lives up to a maximum of 32 years (usually up to 15). Anadromous stocks spawn for the first time at 4-10 years, lacustrine ones at 2-5; all individuals spawn every 3-4 years. Anadromous stocks grow much faster than lacustrine and riverine ones. Usually spawns in October-December; some populations spawn in spring, summer or winter. Prefers pebbles where males build nests 2-3 m in diameter. Usually, males are territorial and may spawn with several females. After spawning, some stocks return to sea, others remain 1-3 years in lake before returning to sea. In freshwater, feeds on benthos, plankton and small fish. At sea, feeds mainly on fish; anadromous individuals feed little in freshwater and not at all during migrations.",No major threats known.,No information.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Leuciscus,danilewskii,Records of L. leuciscus from Don drainage probably refer to L. danilewskii.,Yes,,LC,,NA,,A widespread species with no known major widespread threats.,Unknown,Don drainage.,Abundant.,"Habitat: Prefers main course of rivers, with clear water, moderate to slow current, sand or sand-clay bottom. Avoids turbid and still waters. Commonly stays on bottom, in water 0.3-3 m deep. Spawns in stretches with heavy current and stone bottom. Biology: Forms small groups of individuals of similar size. Lives up to seven years. Spawns in April-May at 5-6°C. Eggs are 2.0 mm in diameter, sticky, slightly transparent. Eggs hatch in 9 days at 13°C. Larvae lack adhesive glands, lie passively on bottom, are negatively phototactic. Starts active feeding at 16 days. Feeds mainly on insects and their larvae, molluscs, also on other benthic invertebrates and algae.",No major threats known.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Phoxinus,strandjae,,Yes,Yes,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)","The species is known from the Resowska (Turkey) and Veleka (Bulgaria) drainages in the  Black Sea basin with an extent of occurrence of around 2,000 km². Drought is threatening the species and water abstraction is also a potential threat, a decline in annual discharge of the Veleka has been recorded.",Unknown,"Veleka and Resowska drainages, draining from the Strandzha (Yildiz Daglari) range to Black Sea (Bulgaria, Turkey).",No information.,"Habitat: Small streams with clear, well oxygenated water, over gravel to stone bottom. Biology: No data.","Drought, and water abstraction is also a potential threat to the species, a decline in annual discharge of the Veleka has been recorded.",No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Leuciscus,oxyrrhis,The taxonomic status of this species requires further investigation.,Yes,Yes,LC,,LC,,"The species is widespread with no major widespread threats. However, hydropower dams are regulating the flow regime and reducing the amount of suitable habitat in some locations.",Unknown,"France: upper reaches of Lot, Aveyron, Tarn and Dordogne drainages (Garonne drainage).",No information.,"Habitat: Streams and rivers, sectors with current and clear water, in deep pools. Biology: Feeds on vegetal matter. Spawns in March-April in stretches with swift current and pebble bottom.","Hydropower dams are modifying the flow regime, reducing the suitable habitat of the species.",No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Phoxinus,lumaireul,The identity of the populations from Drin and Skadar drainages requires investigation.,Yes,,LC,,LC,,A widespread species with no known major widespread threats. European Union 27 = LC. Same rationale as above.,Unknown,"Adriatic basin, from Po to Drin drainages. Introduced elsewhere in Italy.",Abundant.,"Habitat: Small streams with clear, cold, well oxygenated water, over gravel to stone bottom. Most common in foot hills. In plains, usually associated with springs. Biology: Gregarious. Lives up to six years, usually three years. Spawns for the first time at two years in hilly areas, sometimes at one year in lowland. Spawns in May-July, in groups of one or a few females and numerous males. Eggs are deposited in shallow water on sand or gravel bottom. Fractional spawner. Eggs hatch in 4-5 days at 18°C. Feeds on aquatic macroinvertebrates and algae.",No major threats known.,No information available.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,ruthenus,,,,VU,A2cde,VU,A2cde,"The species has undergone a large population decline, but local  populations are still surviving in most parts of its range (rivers  draining to Black, Azov and Caspian Seas). Recorded catches in the  Russian Federation decreased by nearly 40% between 1990 (116 tonnes) and  1996 (80.6 tonnes). It is stocked in large numbers in Danube and Russia  (but it is unknown if the stocked individuals reproduce in the wild)   and stocked fish most likely mask the decline of natural populations. It is impossible to identify the exact rate of decline of wild  individuals and while some populations, e.g. Don (estimated >80%  decline), Kuban (estimated >80% decline) and Dniestr (>80%  decline) have declined heavily, other stocks, e.g. upper Volga (possibly  stable but large stocking, Mugue pers. comm.) and Ural (unknown  decline) have seen smaller declines. The major parts of the population  exist in the Ural, Volga and Danube (where populations have stabilized  in recent generations after a previous large decline); therefore the  overall estimated wild native population (excluding stocked individuals)  decline over the past three generations (21-30 years) is more than 30%  but not more than 50%. However many populations of this species are  undergoing a serious and dramatic decline in recent years and need  immediate conservation action.European Union 27 = VU A2cde. Within the middle to lower Danube catches are not often reported (as it is a small species) so catch data is suspect. Surveys (Juvenile Production Index see population data) shows that there is good spawning currently in the Danube in Romania, Hungary and Serbia upstream of dams. In middle Danube the species supported large scale fisheries at the end of the 19 century, currently this is much less intensive. Over past 21 years (3 generations) a decline has happened but it is unknown to what extent, but it is suspected to be more than 30% but less than 50%. The population has shown some recovery since the 1980s as the pollution from agriculture has been reduced. Hungary has had a re-stocking programme but its success is in question due to lack of brood fish used in the stocking (Guti pers. comm. 2007). In the upper Danube, fragmentation has led to a severely reduced population size and hybridisation locally exists with A. baeri (which escaped from farms), it now only exits as a reproducing population in Austria   and in the border area of Austria and Germany. Over past 21 years the population has been almost stable, the major decline for this species occurred before 3 generations past. Overall in the Danube it is estimated that the population has declined by more than 30% over the past 21 years (however a large decline occurred before this timeframe), in the past few years the population has fluctuated and possibly improved in some areas, but this is due to stocking in Hungary. Better monitoring is needed along with enforcement of illegal catch.",Decreasing,"This species is known from rivers draining to Black, Azov and Caspian Seas; Siberia from Ob eastward to Yenisei drainages. Its current strong holds are the Volga, Ural and Danube systems. It was introduced in Pechora drainage in 1928-1950 and in Lake Ladoga basin (most likely not self-sustaining). Aquaculture has resulted in intentional and accidental introductions throughout Europe, without formation of self-sustaining populations. This species has formed self sustaining populations in reservoirs in Russia.","Comprehensive catch data are not currently available but recorded catches in the Russian Federation decreased by nearly 40% between 1990 (116 tonnes) and 1996 (80.6 tonnes) (CITES 2000).In the Danube drainage, the only available catch data is from 1958 to 1981, where catches ranged from 117 tonnes in 1963 to 36 tonnes in 1979, with an average catch of 63.5 tonnes per year (CITES 2000). In the mid and lower Danube catches are not often reported as it is a small species so catch data is suspect. Surveys (Juvenile Production Index) show that there is good current spawning in the Danube in Romania, Hungary and Serbia upstream of dams (Paraschiv et al. 2006; Knight et al. 2010). In the mid Danube the species supported large scale fisheries at the end of the 19th century, though currently this is much smaller. Over the past 21 years (estimated three generations in the Danube), a decline has happened but it is unknown to exactly what extent. The population has shown some recovery since the 1980s as the pollution from agriculture has been reduced. Hungary has had a re-stocking programme but its success is in question due to lack of brood fish used in the stocking (Guti pers. comm. 2007, to Suciu).","The Sterlet is found in large rivers, usually in the current and in deep water. As water level rises, it moves to flooded areas to feed. It spawns on gravel in strong-current habitats.It is a freshwater species; anadromous populations have been extirpated. Males reproduce for the first time at 3-5 years, females at 5-8 (Siberian populations mature later: males at 7-9 years, females at 9-12 years). The average reproductive age is about 10 years, but in the Danube this is lower (seven years) due to intensive fisheries. Females reproduce every 1-2 years and males every year in April-June when the temperature rises above 10°C. This species is largely sedentary; undertaking only short spawning migrations (322 km reported from Danube). There was a migratory population with large-growing individuals in Volga until end of 19th century, feeding in the northern Caspian Sea and moving upriver in autumn. The Sterlet feeds on a wide variety of benthic insect larvae and molluscs.","Overfishing, mostly for their meat, is the major threat to the species. However, in the year 2000 the Russian Federation established an export quota for 300 kg caviar, possibly from aquaculture. In the Caspian Sea and Sea of Azov the illegal sturgeon catch for all species was evaluated to be 6 to 10 times the legal catch (CITES 2000). International trade is mostly made up of live individuals (juveniles) for the aquaculture and aquarium trade, almost exclusively sourced from aquaculture.Dam construction, which began in the 1930s, led to the loss of spawning grounds across the species' range. Now spawning success is reliant upon the correct level of water being released by hydroelectric power stations; lowered water levels in rivers can cause mass death of fingerlings (CITES 2000).Pollution, including oil products, phenols, PCB's and mercury has threatened the species in the Volga system and Siberian rivers.Hybrids (artificially produced with Huso huso) released in the beginning of the 1980s in Don, are now possibly breeding with native populations (Chebanov pers. comm.)","Most range states have legislation regulating or banning the catch of the species, and there are stocking programmes for the Danube and Drava rivers. Restocking of the species is reported in Bulgaria, Hungary, the former Yugoslavia and Russian Federation. In 2009 Romania stocked A. ruthenus for the first time in the Danube (Suciu pers. comm.). The majority of international trade is taken from aquaculture in the form of live juveniles (CITES 2000). This species was listed on CITES Appendix II in 1998.Better fisheries monitoring is needed along with enforcement to ban illegal catches.Many populations of this species are undergoing a serious and dramatic decline in recent years and need immediate conservation action. Individual stock Red List assessments are needed for this species.","Skin and as a leather. Caviar is used as cosmetic and medicinal purposes. Cartilage used medicinal use. Intestine use as sauce (food) and to produce gelatine. Swim bladder used as glue. Approximately 25% taken from the wild, 75% from captive breeding.","Gesner, J., Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Iberochondrostoma,lemmingii,"Assessments of&#160;Iberochondrostoma lemmingii published before 2010 included individuals that are now recognised as belonging to a separate species: Achondrostoma salamantinum Doadrio & Elvira, 2007.",Yes,Yes,VU,A2ace+3ce,VU,A2ace+3ce,"Iberochondrostoma lemmingii is a rare species and its population is suspected to have decreased by over 30% in the past 10 years. This decline is attributed to water extraction, drought, pollution and the introduction of fish predators. This decline is suspected to continue into the future.",Decreasing,"It is restricted to the Tajo, Guadiana, Odiel and Guadalquivir river basins. Previously the species was recorded has being present in the rivers Huebra, Águeda and Uces in the Duero River basin in Salamanca province, western Spain; these populations have now been described as a seperate species Achondrostoma salmantinum.","Iberochondrostoma lemmingii is a rare species and its population is suspected  to have decreased by over 30% in the past 10 years. This decline is  attributed to water extraction, drought, pollution and the introduction  of fish predators. It is suspected that this decline rate will continue into the  future.",This species lives in the middle and lower reaches of rivers with slow current and abundant submerged vegetation.,"Water extraction, drought and pollution are the main threats. Introduction of exotic fish predators is also a concern for this species.",It is listed in the Annex II of the European Union Habitats Directive and in the Appendix III of the Bern Convention.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,LOTIDAE,Lota,lota,"The genus Lota is in a need of critical revision. Populations from eastern Siberia and North America represent a distinct species, L. maculosa.",,,LC,,LC,,A widespread species but locally threatened by river regulation. European Union 27 = LC. Same rationale as above.,Unknown,"Europe: from Loire drainage (France) eastward to White, Barents and Arctic Sea basins; upper Volga drainage; southeastern Caspian basin; rivers draining to Black Sea; Rhône drainage (France); in Italy, native only in Po drainage; eastern England (now extirpated). In Siberia eastward to River Lena. Originally absent from Iberian Peninsula, central and southern Italy, Adriatic basin, Greece, Ireland, western and northern Great Britain and western France.",Abundant.,"Habitat: All well oxygenated flowing waters and large lakes. Known from estuaries of large lowland rivers as well as from small mountain streams. Biology: Generally nocturnal. Males reproduce for the first time at two years, females at three in Central Europe. Spawns in November-March, at temperatures below 4°C. May undertake short spawning migrations. Spawns at night, in groups of up to 20 interlaced individuals forming a ball about 60 cm in diameter constantly moving and rolling on the bottom, releasing eggs and sperm. Eggs are semipelagic, slightly sticky and 1.2-1.8 mm in diameter. Eggs hatch after 40-70 days. Larvae are positively phototactic, float below surface in March-April. After about two months, juveniles are benthic, grow rapidly, reach about 80 mm SL within first year. In contrast to most freshwater fish, very active during winter even below ice cover. Larvae feed on drifting invertebrates or zooplankton. Juveniles and adults feed on large invertebrates and small fish.",No major threats known.,No information.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,willoughbii,"Spring and autumn spawning charrs occur sympatrically in Windermere; they do not interbreed in the wild (but can be crossed under laboratory conditions) and are reportedly not distinguishable morphologically except by gill raker counts (which broadly overlap) and more brilliant coloration for the spring spawner. Another morphological study concluded that they differ, but did not explicitly state how they differ. There are indications that they are genetically isolated, for which reason they are here treated as distinct species. Autumn and spring spawners occur in other Cumbrian lakes but they co-occur only in Windermere. No information is available on spawning period of charrs in other Cumbrian lakes (Goat's Water, Wast Water, Lowes Water). The Ennerdale population is said to be phenotypically distinct, but the differences have never been described; its status cannot therefore be evaluated. Differences between S. willoughbii and S. maxillaris, are slight and they are possibly conspecific. In the past, numerous populations in intermediate areas have been referred to S. willoughbii, but more data are needed to decide their identity.",Yes,Yes,EN,B1ab(iii)+2ab(iii),EN,B1ab(iii)+2ab(iii),"The species is currently only found in two lakes in Cumbria, England (Windermere and Ennerdale - combined area of occupancy/extent of occurrence less than 20 km²). There are concerns over the status of the species in both these lakes due to the impacts of introduced species, eutrophication, and possibly also land use change.",Unknown,England: Lakes Windermere and possibly also found in Ennerdale Water (Cumbria).,There are concerns over the stocks in Windermere and Ennerdale.,"Habitat: Deep lakes. Biology: Spawns in early November, in shallow water (1-3 m deep) and in main tributaries, on stone bottom. Eggs hatch in 64-80 days.",Eutrophication and introduced species and possibly impacted by land use change.,"Lakes Windermere and Ennerdale are both nationally protected as SSSI (Sites of Special Scientific Interest). There have also been translocations (unknown whether it is the spring or autumn spawning Char) from Windermere to Grimwirth Reservoir (Yorkshire) (1989, 1990, 1991), where the species is most likely still present.",,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Hucho,hucho,,Yes,Yes,EN,"B2ab(ii,iii)",EN,"B2ab(ii,iii)","The species is severely fragmented within the Danube drainage, where most populations exclusively depend on stocking and natural reproduction is very limited due to habitat alterations and flow regime changes. The main current threat to the species is the flow regulation from hydropower dams which impact the species, and their prey's, habitat and pollution. Documented self-sustaining populations are very few. For example, these include the Drau, Mur, Melk, Pielach, and lower Gail rivers in Austria. Globally, they will have a combined area of occupancy of less than 500 km² (based on spawning areas).",Unknown,"Native only in the Danube drainage, where it has a very fragmented distribution. Very locally introduced in some headwaters of Odra, Vistula (Poland), Lake Constance (Germany), Tagus (Spain), Rhône (France) and probably other drainages where it apparently maintains only by stocking.",The species has undergone a massive decline starting over 100 years ago. More recently the majority of the stocks rely upon re-introductions (from farmed stock and ranched) for angling and conservation. It is almost impossible to identify if any stocks are self sustaining.,"Habitat: Montane and submontane reaches of large streams and swift rivers with gravel beds, well oxygenated, fast-flowing water and temperatures rarely above 15°C. Prefers deep pools and shady water under overhanging vegetation. Spawns in very clean gravel in fast-flowing water, usually in small river tributaries. Biology: Lives more than 20 years. Males reproduce for the first time at 3-4 years and about 1 kg, females at 4-5 years and 2-3 kg. Spawns every year in early spring, usually March-April, rarely early May, when temperatures reach 6-10°C. Commonly migrates upriver for spawning in upper reaches of tributaries. Males arrive first at spawning sites. Males guard females against other males. Both sexes excavate a redd about 1.2-3.0 m in diameter, 10-20 cm deep, and defend a small territory in spawning grounds against other individuals. Usually spawns during daytime. During spawning act, both sexes cover the eggs with substrate. Both sexes may defend the spawning site up to two weeks after spawning. Eggs usually hatch after 25-40 days. Larvae remain in gravel until yolk sack is absorbed after 8-14 days. Juveniles inhabit fast-flowing waters and feed on drifting invertebrates, becoming piscivorous after 1-3 years. Adults feed on fishes as well as small terrestrial vertebrates. Juveniles and adults are territorial.","Historically overfshing, pollution and dam construction caused the decline of the species. Currently the main the threats are hydropower stations which heavily regulate flow regime (which impacts upon their prey and habitat), and pollution in some countries (Bosnia and Croatia).","Restocking, fishing regulations. A EU LIFE project in Austria to improve habitat conditions (now finished and seems to have been successful). Listed on Appendix III of the Bern Convention.",,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pelasgus,laconicus,,Yes,Yes,CR,"B2ab(ii,iii,iv,v)",CR,"B2ab(ii,iii,iv,v)","A restricted range species with an estimated extent of occurrence (EOO) <5,000 km² and area of occupancy (AOO) <10 km². It is now only known from two locations and the population is severely fragmented due to water abstraction leaving the species in isolated small subpopulations where they are at risk due to their low numbers and heavy bird predation. Only 60 km of stream are now estimated to be occupied by this species",Decreasing,Restricted to the River Evrotas and the upper part of River Alphios in the Peloponnese in Greece.,Decreasing.,Lives in springs and spring-fed creeks and in the mainstream and headwaters of rivers. It reproduces from mid-March to June,"Water extraction and pollution, and habitat destruction.",None.,,"Crivelli, A.J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Blicca,bjoerkna,,,,LC,,LC,,A widespread species with no known major widespread threats. European Union 27 = LC. Same rational as above.,Unknown,"&#160;North, Baltic, White, Black (south to Rioni drainage) and Caspian Sea basins, Atlantic basin southward to Adour drainage (France; possibly introduced southward of Loire) and Mediterranean basin in France (Hérault and Rhône drainages). In Aral, Marmara and Anatolian Black Sea basins west of Ankara. Naturally absent from Iberian Peninsula, Italy, Adriatic basin, Crimea, Great Britain (except southeast), Scandinavia north of Sundsvall (Sweden) and 65°N (Finland). Locally introduced in Spain and northeastern Italy. In France apparently introduced in small coastal drainages of Var.",Abundant.,"Habitat: A wide variety of shallow, warm lowland lakes and slow-flowing lower reaches of large rivers and canals. Often very abundant on bottom of large sandy rivers. Spawns along shores on submerged vegetation, roots or even on shallow gravel bottom. Biology: Predominantly nocturnal. Gregarious. Lives more than 10 years. Males reproduce for the first time at two years, females at three. Most individuals spawn 2-3 times per season, at intervals of about 10 days and spawn in more than one year. Spawns in May-July at temperatures above 15°C, in early morning. Eggs are sticky and larvae inhabit still water bodies. Feeds on benthic invertebrates. Often hybridizes with Vimba vimba. Most reported hybrids with Abramis brama in fact are A. brama with pharyngeal teeth 2,5-5,2 (vs. usually 5-5).",No major threats known.,No information.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,maxillaris,,Yes,Yes,VU,D2,VU,D2,"Long known only from the original description, based on material from a lake near Ben Hope. This or a similar species has recently been recorded from several lakes of northern Scotland. Recorded from several lakes in northern Scotland, especially draining to North Minch (strait between Highland, Skye Island and Hebrides Islands): Loch near Ben Hope (7 km²), possibly Loch Merkland (2 km²) (Sutherland), Loch Clair (0.5 km²), Loch Coulin (0.5 km²), possibly Loch Maree (35 km²) (Wester Ross), Loch Langavat (1 km²), Loch na Craobhaig (1 km²) (Isle of Lewis). The species has a small area of occupancy = 47 km² and is found in five, possibly sevens lakes. However there are potential threats to the species, most notably from introduced species (char have been impacted by introduced species across the UK and Ireland) and fish farms with non-native Arctic Char.",Unknown,"Recorded from several lakes in northern Scotland, especially draining to North Minch (strait between Highland, Skye Island and Hebrides Islands): Loch near Ben Hope, possibly Loch Merkland (Sutherland), Loch Clair, Loch Coulin, possibly Loch Maree (Wester Ross), Loch Langavat, Loch na Craobhaig (Isle of Lewis).",No information.,Habitat: Lacustrine. Biology: No data.,"Potential threats to arctic charr in the UK are introduced species, often from live bait practices in angling, and from charr fish farms (non native charr, e.g. Canadian arctic charr have been farmed in two Scottish lochs).",No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyprinus,carpio,,,,VU,A2ce,VU,A2ce,"The native populations (Black, Caspian Seas) are slowly but continuously declining due to river regulation. Also hybridisation with domesticated introduced stocks, East Asian congeners and their hybrids, is a serious long term threat for the species. However, superficially pure carp (currently it is impossible to identify pure carp by genetic analysis) are still abundant in the lower parts of rivers within its native range. Most likely, only very few stocks remain ""genetically unpolluted"" as a result of this long lasting process. The average age of the spawners is estimated to be between 20-25 years, as they are a long lived species (up to 50 years). Although no population data exists, it is suspected that in the past 60 to 75 years within the species native range, river regulation (due to channelization and dams), which impacts the species as they need flooded areas at very specific times to successfully spawn, and hybridisation with introduced stock, has caused a population decline of over 30%.    European Union 27 = VU A2ce. Native populations of the species are found within the Danube catchment and are thought to be undergoing the same level of decline, if not greater (as stocking of breeds is there more intensive and habitat structures are much worse) as across continental Europe (see rational above).",Unknown,"Black, Caspian and Aral Sea basins. Introduced throughout the world. Cultivated in large quantities for human food and stocked for sport fishing.In Europe, C. carpio has apparently been domesticated since the Middle Ages and cultivated stocks are assumed to be derived from the wild form of the Danube. Wild stocks occur naturally only in rivers draining to the Black, Caspian and Aral Seas. C. carpio is widely cultivated worldwide, but in fact many cultivated stocks (and most of the Asian ones) belong to several other East Asian species. One of them, C. rubrofuscus (often erroneously referred to as C. carpio haematopterus) is cultivated in several eastern European countries and has been introduced to Russia and Ukraine. It is not known whether it has become established there. In western Europe, Japanese ornamental varieties (kois) possibly derived from C. rubrofuscus or of hybrid origin occasionally escape from ponds. Wild C. rubrofuscus are distinguished from wild C. carpio by having 29-33 + 2-3 lateral line scales (vs. 33-37 + 2-3), 18-22½ branched dorsal rays (vs. 17-20½), body silvery with red pelvic, anal and lower caudal lobe (vs. grey to bronze).",Within its native range the species is thought to be abundant but pure populations are very rarely distinguished from hybrids or domesticated and semi-domesticated populations.,"Habitat: Warm, deep, slow-flowing and still waters, such as lowland rivers and large, well vegetated lakes. Introduced in all types of water bodies. Spawns along shores or in backwaters. Successful survival of larvae only in very warm water, among shallow submerged vegetation. Biology: Males reproduce for the first time at 3-5 years, females at 4-6. Lives up to 50 years and usually spawns every year. Age of maturity is related to latitude and altitude. Spawns in May-June at temperatures above 18°C. Adults often make considerable spawning migrations to suitable backwaters and flooded meadows. Individual females spawn with a few males in dense vegetation. The sticky eggs are attached to water plants or other submerged objects. Larvae and juveniles inhabit warm and shallow flooded river margins or backwaters, feeding mostly on very small zooplankton (rotifers). Reproductive success is restricted to years when the water level starts rising in May and when high temperatures and flooding of terrestrial vegetation last for a long period during May and June. Juveniles and adults feeds on a wide variety of benthic organisms and plant material. Most active during dusk and dawn. Very tolerant of low oxygen concentrations.",River regulation (they require flooded areas to spawn) and hybridisation with introduced stocks is a major threat.,More research is needed into the threats to species,--- Other source text ---Ranching insitu = Stocking,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,mallochi,"Long known only from the original description, based on material from Loch Scourie. This or a similar species has recently been recorded from lakes of northern Scotland. Above diagnosis largely based on latter populations.",Yes,Yes,VU,D2,VU,D2,"Known from Loch Scourie (1 km²) and Loch Shin (38 km²) (Sutherland), where there are no know threats. However alien fish species introduced via fish farming or angling is a potential threat.",Unknown,Scotland: Loch Scourie (presumed to be Loch a'Ghriam) and Loch Shin (Sutherland).,Still present in both lakes but no information on population trends.,Habitat: Lacustrine. Biology: No data.,No major threats known. But alien fish species introduced from fish farming and angling is a potential threat.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Leuciscus,idus,,,,LC,,LC,,A widespread species with no known major widespread threats. European Union 27 = LC. Same rational as above.,Unknown,"Baltic, Black, northern Caspian and North Sea basins, Atlantic basin southward to Seine and lower Loire drainages (France). Absent in Scandinavia north of 69°N. In Asia, eastward to Lena drainage and Aral basin. Introduced to Great Britain and northern Italy.",Abundant.,"Habitat: Usually in large lowland rivers and nutrient-rich lakes. Migrates to tributaries for spawning in moderate current on gravel or submerged vegetation. Biology: Juveniles gregarious, adults more solitary. Lives up to 15 years. Spawns for the first time at 5-6 years. Spawns in March-April, when temperature rises above 10°C. Females spawn only once each season. Adults often undertake long spawning migrations. Individual females spawn with several males. Males assemble at spawning grounds and follow ripe females. Females attach the sticky eggs to gravel or submerged plant material. Feeding larvae and juveniles inhabit a wide variety of shoreline habitats. They leave the shores for deeper waters when growing. Reaches up to 130 mm SL during first year. Feeds on a wide variety of aquatic and terrestrial animals and plant material. Large individuals become predominantly piscivorous. Sometimes hybridises with Leuciscus aspius.",No major threats known.,No information.,,"Freyhof, J."
